,Ticker,Attribute,Recent
4212,VLO,Market Cap (intraday) 5,30.04B
4213,VLO,Enterprise Value 3,39.81B
4214,VLO,Trailing P/E,
4215,VLO,Forward P/E 1,15.34
4216,VLO,PEG Ratio (5 yr expected) 1,-41.79
4217,VLO,Price/Sales (ttm),0.40
4218,VLO,Price/Book (mrq),1.69
4219,VLO,Enterprise Value/Revenue 3,0.52
4220,VLO,Enterprise Value/EBITDA 7,34.44
4221,VMC,Market Cap (intraday) 5,22.92B
4222,VMC,Enterprise Value 3,24.88B
4223,VMC,Trailing P/E,33.66
4224,VMC,Forward P/E 1,28.51
4225,VMC,PEG Ratio (5 yr expected) 1,2.09
4226,VMC,Price/Sales (ttm),4.66
4227,VMC,Price/Book (mrq),3.64
4228,VMC,Enterprise Value/Revenue 3,5.06
4229,VMC,Enterprise Value/EBITDA 7,18.80
4230,VNO,Market Cap (intraday) 5,8.12B
4231,VNO,Enterprise Value 3,17.1B
4232,VNO,Trailing P/E,
4233,VNO,Forward P/E 1,61.50
4234,VNO,PEG Ratio (5 yr expected) 1,6.10
4235,VNO,Price/Sales (ttm),5.04
4236,VNO,Price/Book (mrq),1.58
4237,VNO,Enterprise Value/Revenue 3,10.62
4238,VNO,Enterprise Value/EBITDA 7,24.65
4239,VRSK,Market Cap (intraday) 5,32.53B
4240,VRSK,Enterprise Value 3,36.7B
4241,VRSK,Trailing P/E,48.45
4242,VRSK,Forward P/E 1,33.94
4243,VRSK,PEG Ratio (5 yr expected) 1,4.54
4244,VRSK,Price/Sales (ttm),11.26
4245,VRSK,Price/Book (mrq),11.88
4246,VRSK,Enterprise Value/Revenue 3,12.70
4247,VRSK,Enterprise Value/EBITDA 7,28.09
4248,VRSN,Market Cap (intraday) 5,23.13B
4249,VRSN,Enterprise Value 3,25.03B
4250,VRSN,Trailing P/E,37.18
4251,VRSN,Forward P/E 1,33.23
4252,VRSN,PEG Ratio (5 yr expected) 1,5.10
4253,VRSN,Price/Sales (ttm),17.91
4254,VRSN,Price/Book (mrq),
4255,VRSN,Enterprise Value/Revenue 3,19.38
4256,VRSN,Enterprise Value/EBITDA 7,28.39
4257,VRTX,Market Cap (intraday) 5,46.74B
4258,VRTX,Enterprise Value 3,40.11B
4259,VRTX,Trailing P/E,17.21
4260,VRTX,Forward P/E 1,13.77
4261,VRTX,PEG Ratio (5 yr expected) 1,1.65
4262,VRTX,Price/Sales (ttm),6.99
4263,VRTX,Price/Book (mrq),5.09
4264,VRTX,Enterprise Value/Revenue 3,6.00
4265,VRTX,Enterprise Value/EBITDA 7,16.82
4266,VTR,Market Cap (intraday) 5,19.89B
4267,VTR,Enterprise Value 3,32.7B
4268,VTR,Trailing P/E,
4269,VTR,Forward P/E 1,117.80
4270,VTR,PEG Ratio (5 yr expected) 1,-47.27
4271,VTR,Price/Sales (ttm),5.39
4272,VTR,Price/Book (mrq),2.01
4273,VTR,Enterprise Value/Revenue 3,8.86
4274,VTR,Enterprise Value/EBITDA 7,22.82
4275,VTRS,Market Cap (intraday) 5,16.2B
4276,VTRS,Enterprise Value 3,40.51B
4277,VTRS,Trailing P/E,
4278,VTRS,Forward P/E 1,3.54
4279,VTRS,PEG Ratio (5 yr expected) 1,10.40
4280,VTRS,Price/Sales (ttm),1.04
4281,VTRS,Price/Book (mrq),
4282,VTRS,Enterprise Value/Revenue 3,2.60
4283,VTRS,Enterprise Value/EBITDA 7,7.07
4284,VZ,Market Cap (intraday) 5,223.89B
4285,VZ,Enterprise Value 3,405.22B
4286,VZ,Trailing P/E,11.85
4287,VZ,Forward P/E 1,10.07
4288,VZ,PEG Ratio (5 yr expected) 1,2.90
4289,VZ,Price/Sales (ttm),1.69
4290,VZ,Price/Book (mrq),3.14
4291,VZ,Enterprise Value/Revenue 3,3.05
4292,VZ,Enterprise Value/EBITDA 7,8.24
4293,WAB,Market Cap (intraday) 5,16.61B
4294,WAB,Enterprise Value 3,19.68B
4295,WAB,Trailing P/E,40.27
4296,WAB,Forward P/E 1,17.83
4297,WAB,PEG Ratio (5 yr expected) 1,2.90
4298,WAB,Price/Sales (ttm),2.23
4299,WAB,Price/Book (mrq),1.64
4300,WAB,Enterprise Value/Revenue 3,2.64
4301,WAB,Enterprise Value/EBITDA 7,15.67
4302,WAT,Market Cap (intraday) 5,21.02B
4303,WAT,Enterprise Value 3,22.49B
4304,WAT,Trailing P/E,34.49
4305,WAT,Forward P/E 1,29.34
4306,WAT,PEG Ratio (5 yr expected) 1,4.24
4307,WAT,Price/Sales (ttm),7.87
4308,WAT,Price/Book (mrq),78.05
4309,WAT,Enterprise Value/Revenue 3,8.42
4310,WAT,Enterprise Value/EBITDA 7,23.59
4311,WBA,Market Cap (intraday) 5,40.13B
4312,WBA,Enterprise Value 3,81.4B
4313,WBA,Trailing P/E,17.54
4314,WBA,Forward P/E 1,9.26
4315,WBA,PEG Ratio (5 yr expected) 1,2.12
4316,WBA,Price/Sales (ttm),0.27
4317,WBA,Price/Book (mrq),1.82
4318,WBA,Enterprise Value/Revenue 3,0.56
4319,WBA,Enterprise Value/EBITDA 7,15.52
4320,WDC,Market Cap (intraday) 5,16.96B
4321,WDC,Enterprise Value 3,27.75B
4322,WDC,Trailing P/E,48.43
4323,WDC,Forward P/E 1,4.75
4324,WDC,PEG Ratio (5 yr expected) 1,0.13
4325,WDC,Price/Sales (ttm),1.04
4326,WDC,Price/Book (mrq),1.70
4327,WDC,Enterprise Value/Revenue 3,1.70
4328,WDC,Enterprise Value/EBITDA 7,13.47
4329,WEC,Market Cap (intraday) 5,28.08B
4330,WEC,Enterprise Value 3,43.17B
4331,WEC,Trailing P/E,22.43
4332,WEC,Forward P/E 1,20.66
4333,WEC,PEG Ratio (5 yr expected) 1,3.68
4334,WEC,Price/Sales (ttm),3.53
4335,WEC,Price/Book (mrq),2.61
4336,WEC,Enterprise Value/Revenue 3,5.43
4337,WEC,Enterprise Value/EBITDA 7,15.22
4338,WELL,Market Cap (intraday) 5,33.78B
4339,WELL,Enterprise Value 3,49.31B
4340,WELL,Trailing P/E,46.18
4341,WELL,Forward P/E 1,70.96
4342,WELL,PEG Ratio (5 yr expected) 1,11.25
4343,WELL,Price/Sales (ttm),7.76
4344,WELL,Price/Book (mrq),2.15
4345,WELL,Enterprise Value/Revenue 3,11.33
4346,WELL,Enterprise Value/EBITDA 7,29.33
4347,WFC,Market Cap (intraday) 5,196.41B
4348,WFC,Enterprise Value 3,-12.86B
4349,WFC,Trailing P/E,32.58
4350,WFC,Forward P/E 1,13.14
4351,WFC,PEG Ratio (5 yr expected) 1,0.09
4352,WFC,Price/Sales (ttm),2.57
4353,WFC,Price/Book (mrq),1.14
4354,WFC,Enterprise Value/Revenue 3,-0.17
4355,WFC,Enterprise Value/EBITDA 7,
4356,WHR,Market Cap (intraday) 5,12.48B
4357,WHR,Enterprise Value 3,16.09B
4358,WHR,Trailing P/E,9.29
4359,WHR,Forward P/E 1,8.06
4360,WHR,PEG Ratio (5 yr expected) 1,1.06
4361,WHR,Price/Sales (ttm),0.57
4362,WHR,Price/Book (mrq),2.53
4363,WHR,Enterprise Value/Revenue 3,0.74
4364,WHR,Enterprise Value/EBITDA 7,4.99
4365,WLTW,Market Cap (intraday) 5,30.81B
4366,WLTW,Enterprise Value 3,35.31B
4367,WLTW,Trailing P/E,20.55
4368,WLTW,Forward P/E 1,19.40
4369,WLTW,PEG Ratio (5 yr expected) 1,2.99
4370,WLTW,Price/Sales (ttm),3.19
4371,WLTW,Price/Book (mrq),2.64
4372,WLTW,Enterprise Value/Revenue 3,3.66
4373,WLTW,Enterprise Value/EBITDA 7,14.16
4374,WM,Market Cap (intraday) 5,63.21B
4375,WM,Enterprise Value 3,78.03B
4376,WM,Trailing P/E,40.92
4377,WM,Forward P/E 1,26.74
4378,WM,PEG Ratio (5 yr expected) 1,2.14
4379,WM,Price/Sales (ttm),3.83
4380,WM,Price/Book (mrq),8.51
4381,WM,Enterprise Value/Revenue 3,4.72
4382,WM,Enterprise Value/EBITDA 7,16.41
4383,WMB,Market Cap (intraday) 5,32.69B
4384,WMB,Enterprise Value 3,57.97B
4385,WMB,Trailing P/E,28.35
4386,WMB,Forward P/E 1,22.05
4387,WMB,PEG Ratio (5 yr expected) 1,10.55
4388,WMB,Price/Sales (ttm),3.66
4389,WMB,Price/Book (mrq),2.85
4390,WMB,Enterprise Value/Revenue 3,6.50
4391,WMB,Enterprise Value/EBITDA 7,13.05
4392,WMT,Market Cap (intraday) 5,383.17B
4393,WMT,Enterprise Value 3,448.34B
4394,WMT,Trailing P/E,31.65
4395,WMT,Forward P/E 1,20.75
4396,WMT,PEG Ratio (5 yr expected) 1,2.95
4397,WMT,Price/Sales (ttm),0.68
4398,WMT,Price/Book (mrq),4.90
4399,WMT,Enterprise Value/Revenue 3,0.79
4400,WMT,Enterprise Value/EBITDA 7,11.09
4401,WRB,Market Cap (intraday) 5,13.3B
4402,WRB,Enterprise Value 3,14.05B
4403,WRB,Trailing P/E,18.45
4404,WRB,Forward P/E 1,15.18
4405,WRB,PEG Ratio (5 yr expected) 1,1.91
4406,WRB,Price/Sales (ttm),1.51
4407,WRB,Price/Book (mrq),2.02
4408,WRB,Enterprise Value/Revenue 3,1.60
4409,WRB,Enterprise Value/EBITDA 7,9.15
4410,WRK,Market Cap (intraday) 5,13.29B
4411,WRK,Enterprise Value 3,22.68B
4412,WRK,Trailing P/E,
4413,WRK,Forward P/E 1,9.61
4414,WRK,PEG Ratio (5 yr expected) 1,0.58
4415,WRK,Price/Sales (ttm),0.73
4416,WRK,Price/Book (mrq),1.16
4417,WRK,Enterprise Value/Revenue 3,1.25
4418,WRK,Enterprise Value/EBITDA 7,8.03
4419,WST,Market Cap (intraday) 5,30.2B
4420,WST,Enterprise Value 3,30.33B
4421,WST,Trailing P/E,59.63
4422,WST,Forward P/E 1,46.38
4423,WST,PEG Ratio (5 yr expected) 1,2.05
4424,WST,Price/Sales (ttm),11.97
4425,WST,Price/Book (mrq),14.86
4426,WST,Enterprise Value/Revenue 3,12.02
4427,WST,Enterprise Value/EBITDA 7,41.43
4428,WU,Market Cap (intraday) 5,8.31B
4429,WU,Enterprise Value 3,10.27B
4430,WU,Trailing P/E,11.21
4431,WU,Forward P/E 1,8.86
4432,WU,PEG Ratio (5 yr expected) 1,1.15
4433,WU,Price/Sales (ttm),1.65
4434,WU,Price/Book (mrq),28.87
4435,WU,Enterprise Value/Revenue 3,2.04
4436,WU,Enterprise Value/EBITDA 7,8.36
4437,WY,Market Cap (intraday) 5,26.59B
4438,WY,Enterprise Value 3,29.39B
4439,WY,Trailing P/E,19.97
4440,WY,Forward P/E 1,20.51
4441,WY,PEG Ratio (5 yr expected) 1,2.12
4442,WY,Price/Sales (ttm),2.71
4443,WY,Price/Book (mrq),2.85
4444,WY,Enterprise Value/Revenue 3,2.99
4445,WY,Enterprise Value/EBITDA 7,7.40
4446,WYNN,Market Cap (intraday) 5,9.8B
4447,WYNN,Enterprise Value 3,18.29B
4448,WYNN,Trailing P/E,
4449,WYNN,Forward P/E 1,110.76
4450,WYNN,PEG Ratio (5 yr expected) 1,0.17
4451,WYNN,Price/Sales (ttm),3.52
4452,WYNN,Price/Book (mrq),41.33
4453,WYNN,Enterprise Value/Revenue 3,6.57
4454,WYNN,Enterprise Value/EBITDA 7,151.09
4455,XEL,Market Cap (intraday) 5,34.02B
4456,XEL,Enterprise Value 3,58.6B
4457,XEL,Trailing P/E,21.80
4458,XEL,Forward P/E 1,19.94
4459,XEL,PEG Ratio (5 yr expected) 1,3.52
4460,XEL,Price/Sales (ttm),2.78
4461,XEL,Price/Book (mrq),2.30
4462,XEL,Enterprise Value/Revenue 3,4.60
4463,XEL,Enterprise Value/EBITDA 7,13.45
4464,XLNX,Market Cap (intraday) 5,37.44B
4465,XLNX,Enterprise Value 3,35.71B
4466,XLNX,Trailing P/E,49.32
4467,XLNX,Forward P/E 1,38.50
4468,XLNX,PEG Ratio (5 yr expected) 1,4.88
4469,XLNX,Price/Sales (ttm),11.35
4470,XLNX,Price/Book (mrq),11.93
4471,XLNX,Enterprise Value/Revenue 3,10.82
4472,XLNX,Enterprise Value/EBITDA 7,36.52
4473,XOM,Market Cap (intraday) 5,253.97B
4474,XOM,Enterprise Value 3,325B
4475,XOM,Trailing P/E,
4476,XOM,Forward P/E 1,11.93
4477,XOM,PEG Ratio (5 yr expected) 1,12.43
4478,XOM,Price/Sales (ttm),1.18
4479,XOM,Price/Book (mrq),1.60
4480,XOM,Enterprise Value/Revenue 3,1.50
4481,XOM,Enterprise Value/EBITDA 7,13.29
4482,XRAY,Market Cap (intraday) 5,12.26B
4483,XRAY,Enterprise Value 3,14.66B
4484,XRAY,Trailing P/E,33.48
4485,XRAY,Forward P/E 1,17.43
4486,XRAY,PEG Ratio (5 yr expected) 1,0.86
4487,XRAY,Price/Sales (ttm),3.01
4488,XRAY,Price/Book (mrq),2.42
4489,XRAY,Enterprise Value/Revenue 3,3.60
4490,XRAY,Enterprise Value/EBITDA 7,15.38
4491,XYL,Market Cap (intraday) 5,21.59B
4492,XYL,Enterprise Value 3,25.74B
4493,XYL,Trailing P/E,71.82
4494,XYL,Forward P/E 1,36.57
4495,XYL,PEG Ratio (5 yr expected) 1,2.34
4496,XYL,Price/Sales (ttm),4.15
4497,XYL,Price/Book (mrq),7.35
4498,XYL,Enterprise Value/Revenue 3,4.95
4499,XYL,Enterprise Value/EBITDA 7,29.42
4500,YUM,Market Cap (intraday) 5,35.9B
4501,YUM,Enterprise Value 3,47.6B
4502,YUM,Trailing P/E,27.93
4503,YUM,Forward P/E 1,24.43
4504,YUM,PEG Ratio (5 yr expected) 1,1.86
4505,YUM,Price/Sales (ttm),5.72
4506,YUM,Price/Book (mrq),
4507,YUM,Enterprise Value/Revenue 3,7.58
4508,YUM,Enterprise Value/EBITDA 7,20.59
4509,ZBH,Market Cap (intraday) 5,30.04B
4510,ZBH,Enterprise Value 3,37.32B
4511,ZBH,Trailing P/E,52.85
4512,ZBH,Forward P/E 1,16.68
4513,ZBH,PEG Ratio (5 yr expected) 1,1.71
4514,ZBH,Price/Sales (ttm),3.81
4515,ZBH,Price/Book (mrq),2.39
4516,ZBH,Enterprise Value/Revenue 3,4.73
4517,ZBH,Enterprise Value/EBITDA 7,15.53
4518,ZBRA,Market Cap (intraday) 5,26.8B
4519,ZBRA,Enterprise Value 3,30.7B
4520,ZBRA,Trailing P/E,41.98
4521,ZBRA,Forward P/E 1,26.46
4522,ZBRA,PEG Ratio (5 yr expected) 1,3.34
4523,ZBRA,Price/Sales (ttm),5.19
4524,ZBRA,Price/Book (mrq),11.12
4525,ZBRA,Enterprise Value/Revenue 3,5.95
4526,ZBRA,Enterprise Value/EBITDA 7,27.99
4527,ZION,Market Cap (intraday) 5,10.21B
4528,ZION,Enterprise Value 3,-24.25M
4529,ZION,Trailing P/E,12.67
4530,ZION,Forward P/E 1,13.73
4531,ZION,PEG Ratio (5 yr expected) 1,-0.27
4532,ZION,Price/Sales (ttm),3.19
4533,ZION,Price/Book (mrq),1.39
4534,ZION,Enterprise Value/Revenue 3,-0.01
4535,ZION,Enterprise Value/EBITDA 7,
4536,ZTS,Market Cap (intraday) 5,92.1B
4537,ZTS,Enterprise Value 3,100.71B
4538,ZTS,Trailing P/E,52.29
4539,ZTS,Forward P/E 1,37.89
4540,ZTS,PEG Ratio (5 yr expected) 1,3.41
4541,ZTS,Price/Sales (ttm),12.43
4542,ZTS,Price/Book (mrq),22.53
4543,ZTS,Enterprise Value/Revenue 3,13.59
4544,ZTS,Enterprise Value/EBITDA 7,32.71
